Id,username,name,is_crawled
852,user852,Adventurous Panther,False
853,user853,Adventurous Parrot,False
854,user854,Adventurous Partridge,False
855,user855,Adventurous Peafowl,False
856,user856,Adventurous Pelican,False
857,user857,Adventurous Penguin,False
858,user858,Adventurous Pheasant,False
859,user859,Adventurous Pig,False
860,user860,Adventurous Pigeon,False
861,user861,Adventurous Polar bear,False
862,user862,Adventurous Pony,False
863,user863,Adventurous Porcupine,False
864,user864,Adventurous Porpoise,False
865,user865,Adventurous Prairie dog,False
866,user866,Adventurous Pug,False
867,user867,Adventurous Quail,False
868,user868,Adventurous Quelea,False
869,user869,Adventurous Quetzal,False
870,user870,Adventurous Rabbit,False
871,user871,Adventurous Raccoon,False
872,user872,Adventurous Ram,False
873,user873,Adventurous Rat,False
874,user874,Adventurous Raven,False
875,user875,Adventurous Red deer,False
876,user876,Adventurous Red panda,False
877,user877,Adventurous Reindeer,False
878,user878,Adventurous Rhinoceros,False
879,user879,Adventurous Rook,False
880,user880,Adventurous Salamander,False
881,user881,Adventurous Salmon,False
882,user882,Adventurous Sand dollar,False
883,user883,Adventurous Sandpiper,False
884,user884,Adventurous Sardine,False
885,user885,Adventurous Sea lion,False
886,user886,Adventurous Seahorse,True
887,user887,Adventurous Seal,False
888,user888,Adventurous Shark,False
889,user889,Adventurous Sheep,False
890,user890,Adventurous Shrew,False
891,user891,Adventurous Siamang,False
892,user892,Adventurous Skunk,False
893,user893,Adventurous Sloth,False
894,user894,Adventurous Snail,False
895,user895,Adventurous Snake,False
896,user896,Adventurous Spider,False
897,user897,Adventurous Squid,False
898,user898,Adventurous Squirrel,False
899,user899,Adventurous Starling,True
900,user900,Adventurous Stegosaurus,False
901,user901,Adventurous Swan,False
902,user902,Adventurous Tapir,False
903,user903,Adventurous Tarsier,False
904,user904,Adventurous Termite,False
905,user905,Adventurous Tiger,False
906,user906,Adventurous Toad,False
907,user907,Adventurous Turkey,False
908,user908,Adventurous Vicuña,False
909,user909,Adventurous Wallaby,False
910,user910,Adventurous Walrus,False
911,user911,Adventurous Wasp,False
912,user912,Adventurous Water buffalo,False
913,user913,Adventurous Weasel,False
914,user914,Adventurous Whale,False
915,user915,Adventurous Wolf,False
916,user916,Adventurous Wolverine,False
917,user917,Adventurous Wombat,False
918,user918,Adventurous Wren,False
919,user919,Adventurous Yak,False
920,user920,Adventurous Zebra,False
921,user921,Adventurous Angelfish,False
922,user922,Adventurous Bearded dragon,False
923,user923,Adventurous Capybara,False
924,user924,Adventurous Cardinal,False
925,user925,Adventurous Cougar,False
926,user926,Adventurous Dingo,False
927,user927,Adventurous Egret,False
928,user928,Adventurous Iguana,False
929,user929,Adventurous Jackrabbit,False
930,user930,Adventurous Kookaburra,False
931,user931,Adventurous Lechwe,False
932,user932,Adventurous Ocelot,False
933,user933,Adventurous Orca,False
934,user934,Adventurous Stork,False
935,user935,Adventurous Tortoise,False
936,user936,Affable Aardvark,False
937,user937,Affable Albatross,False
938,user938,Affable Alligator,False
939,user939,Affable Alpaca,True
940,user940,Affable Ant,False
941,user941,Affable Anteater,False
942,user942,Affable Antelope,False
943,user943,Affable Ape,False
944,user944,Affable Armadillo,False
945,user945,Affable Baboon,False
946,user946,Affable Badger,False
947,user947,Affable Barracuda,False
948,user948,Affable Bat,False
949,user949,Affable Bear,False
950,user950,Affable Beaver,False
951,user951,Affable Bee,False
952,user952,Affable Bird,False
953,user953,Affable Bison,False
954,user954,Affable Boar,False
955,user955,Affable Buffalo,False
956,user956,Affable Butterfly,False
957,user957,Affable Camel,False
958,user958,Affable Caribou,False
959,user959,Affable Cassowary,False
960,user960,Affable Cat,False
961,user961,Affable Caterpillar,False
962,user962,Affable Cattle,False
963,user963,Affable Chameleon,False
964,user964,Affable Chamois,False
965,user965,Affable Cheetah,False
966,user966,Affable Chicken,False
967,user967,Affable Chimpanzee,False
968,user968,Affable Chinchilla,False
969,user969,Affable Chough,False
970,user970,Affable Coati,False
971,user971,Affable Cobra,False
972,user972,Affable Cockroach,False
973,user973,Affable Cod,False
974,user974,Affable Cormorant,False
975,user975,Affable Coyote,False
976,user976,Affable Crab,False
977,user977,Affable Crane,False
978,user978,Affable Crocodile,False
979,user979,Affable Crow,False
980,user980,Affable Curlew,False
981,user981,Affable Deer,False
982,user982,Affable Dinosaur,False
983,user983,Affable Dog,False
984,user984,Affable Dogfish,False
985,user985,Affable Dolphin,True
986,user986,Affable Donkey,False
987,user987,Affable Dotterel,False
988,user988,Affable Dove,False
989,user989,Affable Dragonfly,False
990,user990,Affable Duck,False
991,user991,Affable Dugong,False
992,user992,Affable Dunlin,False
993,user993,Affable Eagle,False
994,user994,Affable Echidna,False
995,user995,Affable Eel,False
996,user996,Affable Eland,False
997,user997,Affable Elephant,False
998,user998,Affable Elephant seal,False
999,user999,Affable Elk,False
1000,user1000,Affable Emu,False
1001,user1001,Affable Falcon,False
1002,user1002,Affable Ferret,False
1003,user1003,Affable Finch,False
1004,user1004,Affable Fish,False
1005,user1005,Affable Flamingo,False
1006,user1006,Affable Fly,False
1007,user1007,Affable Fox,False
1008,user1008,Affable Frog,False
1009,user1009,Affable Gaur,False
1010,user1010,Affable Gazelle,False
1011,user1011,Affable Gerbil,False
1012,user1012,Affable Giant panda,False
1013,user1013,Affable Giraffe,False
1014,user1014,Affable Gnat,False
1015,user1015,Affable Gnu,False
1016,user1016,Affable Goat,False
1017,user1017,Affable Goldfinch,False
1018,user1018,Affable Goosander,False
1019,user1019,Affable Goose,False
1020,user1020,Affable Gorilla,False
1021,user1021,Affable Goshawk,False
1022,user1022,Affable Grasshopper,False
1023,user1023,Affable Grouse,False
1024,user1024,Affable Guanaco,False
1025,user1025,Affable Guinea fowl,False
1026,user1026,Affable Guinea pig,False
1027,user1027,Affable Gull,False
1028,user1028,Affable Hamster,False
1029,user1029,Affable Hare,False
1030,user1030,Affable Hawk,False
1031,user1031,Affable Hedgehog,False
1032,user1032,Affable Heron,False
1033,user1033,Affable Herring,False
1034,user1034,Affable Hippo,False
1035,user1035,Affable Hornet,False
1036,user1036,Affable Horse,False
1037,user1037,Affable Hummingbird,False
1038,user1038,Affable Hyena,False
1039,user1039,Affable Ibex,False
1040,user1040,Affable Ibis,False
1041,user1041,Affable Impala,False
1042,user1042,Affable Jackal,False
1043,user1043,Affable Jaguar,False
1044,user1044,Affable Jay,False
1045,user1045,Affable Jellyfish,False
1046,user1046,Affable Kangaroo,False
1047,user1047,Affable Kinkajou,False
1048,user1048,Affable Koala,False
1049,user1049,Affable Komodo dragon,False
1050,user1050,Affable Kouprey,False
1051,user1051,Affable Kudu,True
1052,user1052,Affable Lapwing,False
1053,user1053,Affable Lark,False
1054,user1054,Affable Lemur,False
1055,user1055,Affable Leopard,False
1056,user1056,Affable Lion,False
1057,user1057,Affable Llama,False
1058,user1058,Affable Lobster,False
1059,user1059,Affable Locust,False
1060,user1060,Affable Loris,False
1061,user1061,Affable Louse,False
1062,user1062,Affable Lyrebird,False
1063,user1063,Affable Magpie,False
1064,user1064,Affable Mallard,False
1065,user1065,Affable Mammoth,False
1066,user1066,Affable Manatee,False
1067,user1067,Affable Mandrill,False
1068,user1068,Affable Mink,False
1069,user1069,Affable Mole,False
1070,user1070,Affable Mongoose,True
1071,user1071,Affable Monkey,False
1072,user1072,Affable Moose,False
1073,user1073,Affable Mosquito,False
1074,user1074,Affable Mouse,False
1075,user1075,Affable Narwhal,False
1076,user1076,Affable Newt,False
1077,user1077,Affable Nightingale,False
1078,user1078,Affable Octopus,False
1079,user1079,Affable Okapi,False
1080,user1080,Affable Opossum,False
1081,user1081,Affable Ostrich,False
1082,user1082,Affable Otter,False
1083,user1083,Affable Owl,False
1084,user1084,Affable Oyster,False
1085,user1085,Affable Panda,False
1086,user1086,Affable Panther,False
1087,user1087,Affable Parrot,False
1088,user1088,Affable Partridge,False
1089,user1089,Affable Peafowl,False
1090,user1090,Affable Pelican,False
1091,user1091,Affable Penguin,False
1092,user1092,Affable Pheasant,False
1093,user1093,Affable Pig,False
1094,user1094,Affable Pigeon,False
1095,user1095,Affable Polar bear,False
1096,user1096,Affable Pony,False
1097,user1097,Affable Porcupine,False
1098,user1098,Affable Porpoise,False
1099,user1099,Affable Prairie dog,False
1100,user1100,Affable Pug,False
1101,user1101,Affable Quail,False
1102,user1102,Affable Quelea,False
1103,user1103,Affable Quetzal,False
1104,user1104,Affable Rabbit,False
1105,user1105,Affable Raccoon,False
1106,user1106,Affable Ram,False
1107,user1107,Affable Rat,False
1108,user1108,Affable Raven,False
1109,user1109,Affable Red deer,False
1110,user1110,Affable Red panda,False
1111,user1111,Affable Reindeer,False
1112,user1112,Affable Rhinoceros,False
1113,user1113,Affable Rook,False
1114,user1114,Affable Salamander,False
1115,user1115,Affable Salmon,False
1116,user1116,Affable Sand dollar,False
1117,user1117,Affable Sandpiper,False
1118,user1118,Affable Sardine,False
1119,user1119,Affable Sea lion,False
1120,user1120,Affable Seahorse,False
1121,user1121,Affable Seal,False
1122,user1122,Affable Shark,False
1123,user1123,Affable Sheep,False
1124,user1124,Affable Shrew,False
1125,user1125,Affable Siamang,False
1126,user1126,Affable Skunk,False
1127,user1127,Affable Sloth,True
1128,user1128,Affable Snail,False
1129,user1129,Affable Snake,False
1130,user1130,Affable Spider,False
1131,user1131,Affable Squid,False
1132,user1132,Affable Squirrel,False
1133,user1133,Affable Starling,False
1134,user1134,Affable Stegosaurus,False
1135,user1135,Affable Swan,False
1136,user1136,Affable Tapir,True
1137,user1137,Affable Tarsier,False
1138,user1138,Affable Termite,False
1139,user1139,Affable Tiger,False
1140,user1140,Affable Toad,False
1141,user1141,Affable Turkey,False
1142,user1142,Affable Vicuña,False
1143,user1143,Affable Wallaby,False
1144,user1144,Affable Walrus,False
1145,user1145,Affable Wasp,False
1146,user1146,Affable Water buffalo,False
1147,user1147,Affable Weasel,False
1148,user1148,Affable Whale,False
1149,user1149,Affable Wolf,False
1150,user1150,Affable Wolverine,False
1151,user1151,Affable Wombat,False
1152,user1152,Affable Wren,False
1153,user1153,Affable Yak,False
1154,user1154,Affable Zebra,False
1155,user1155,Affable Angelfish,False
1156,user1156,Affable Bearded dragon,False
1157,user1157,Affable Capybara,False
1158,user1158,Affable Cardinal,False
1159,user1159,Affable Cougar,False
1160,user1160,Affable Dingo,False
1161,user1161,Affable Egret,False
1162,user1162,Affable Iguana,False
1163,user1163,Affable Jackrabbit,False
1164,user1164,Affable Kookaburra,False
1165,user1165,Affable Lechwe,False
1166,user1166,Affable Ocelot,False
1167,user1167,Affable Orca,False
1168,user1168,Affable Stork,False
1169,user1169,Affable Tortoise,False
1170,user1170,Affectionate Aardvark,False
1171,user1171,Affectionate Albatross,False
1172,user1172,Affectionate Alligator,False
1173,user1173,Affectionate Alpaca,False
1174,user1174,Affectionate Ant,False
1175,user1175,Affectionate Anteater,False
1176,user1176,Affectionate Antelope,False
1177,user1177,Affectionate Ape,False
1178,user1178,Affectionate Armadillo,False
1179,user1179,Affectionate Baboon,False
1180,user1180,Affectionate Badger,False
1181,user1181,Affectionate Barracuda,False
1182,user1182,Affectionate Bat,False
1183,user1183,Affectionate Bear,False
1184,user1184,Affectionate Beaver,False
1185,user1185,Affectionate Bee,False
1186,user1186,Affectionate Bird,False
1187,user1187,Affectionate Bison,False
1188,user1188,Affectionate Boar,False
1189,user1189,Affectionate Buffalo,False
1190,user1190,Affectionate Butterfly,False
1191,user1191,Affectionate Camel,False
1192,user1192,Affectionate Caribou,False
1193,user1193,Affectionate Cassowary,False
1194,user1194,Affectionate Cat,False
1195,user1195,Affectionate Caterpillar,False
1196,user1196,Affectionate Cattle,False
1197,user1197,Affectionate Chameleon,False
1198,user1198,Affectionate Chamois,False
1199,user1199,Affectionate Cheetah,False
1200,user1200,Affectionate Chicken,False
1201,user1201,Affectionate Chimpanzee,False
1202,user1202,Affectionate Chinchilla,False
1203,user1203,Affectionate Chough,False
1204,user1204,Affectionate Coati,False
1205,user1205,Affectionate Cobra,False
1206,user1206,Affectionate Cockroach,False
1207,user1207,Affectionate Cod,False
1208,user1208,Affectionate Cormorant,False
1209,user1209,Affectionate Coyote,False
1210,user1210,Affectionate Crab,False
1211,user1211,Affectionate Crane,False
1212,user1212,Affectionate Crocodile,False
1213,user1213,Affectionate Crow,False
1214,user1214,Affectionate Curlew,False
1215,user1215,Affectionate Deer,False
1216,user1216,Affectionate Dinosaur,False
1217,user1217,Affectionate Dog,False
1218,user1218,Affectionate Dogfish,False
1219,user1219,Affectionate Dolphin,False
1220,user1220,Affectionate Donkey,False
1221,user1221,Affectionate Dotterel,False
1222,user1222,Affectionate Dove,False
1223,user1223,Affectionate Dragonfly,False
1224,user1224,Affectionate Duck,False
1225,user1225,Affectionate Dugong,False
1226,user1226,Affectionate Dunlin,False
1227,user1227,Affectionate Eagle,False
1228,user1228,Affectionate Echidna,False
1229,user1229,Affectionate Eel,False
1230,user1230,Affectionate Eland,False
1231,user1231,Affectionate Elephant,False
1232,user1232,Affectionate Elephant seal,False
1233,user1233,Affectionate Elk,False
1234,user1234,Affectionate Emu,False
1235,user1235,Affectionate Falcon,False
1236,user1236,Affectionate Ferret,False
1237,user1237,Affectionate Finch,False
1238,user1238,Affectionate Fish,False
1239,user1239,Affectionate Flamingo,False
1240,user1240,Affectionate Fly,False
1241,user1241,Affectionate Fox,False
1242,user1242,Affectionate Frog,False
1243,user1243,Affectionate Gaur,False
1244,user1244,Affectionate Gazelle,False
1245,user1245,Affectionate Gerbil,False
1246,user1246,Affectionate Giant panda,False
1247,user1247,Affectionate Giraffe,False
1248,user1248,Affectionate Gnat,False
1249,user1249,Affectionate Gnu,False
1250,user1250,Affectionate Goat,False
1251,user1251,Affectionate Goldfinch,False
1252,user1252,Affectionate Goosander,False
1253,user1253,Affectionate Goose,False
1254,user1254,Affectionate Gorilla,False
1255,user1255,Affectionate Goshawk,False
1256,user1256,Affectionate Grasshopper,False
1257,user1257,Affectionate Grouse,False
1258,user1258,Affectionate Guanaco,False
1259,user1259,Affectionate Guinea fowl,False
1260,user1260,Affectionate Guinea pig,False
1261,user1261,Affectionate Gull,False
1262,user1262,Affectionate Hamster,False
1263,user1263,Affectionate Hare,False
1264,user1264,Affectionate Hawk,False
1265,user1265,Affectionate Hedgehog,False
1266,user1266,Affectionate Heron,False
1267,user1267,Affectionate Herring,False
1268,user1268,Affectionate Hippo,False
1269,user1269,Affectionate Hornet,False
1270,user1270,Affectionate Horse,False
1271,user1271,Affectionate Hummingbird,False
1272,user1272,Affectionate Hyena,False
1273,user1273,Affectionate Ibex,False
1274,user1274,Affectionate Ibis,False
1275,user1275,Affectionate Impala,False
1276,user1276,Affectionate Jackal,False
1277,user1277,Affectionate Jaguar,False
1278,user1278,Affectionate Jay,False
1279,user1279,Affectionate Jellyfish,False
